1426,16.71.01,1671010,ILIR BARAT II,1671
1427,16.71.12,1671011,GANDUS,1671
1428,16.71.02,1671020,SEBERANG ULU I,1671
1429,16.71.13,1671021,KERTAPATI,1671
1430,16.71.17,1671022,JAKABARING,1671
1431,16.71.03,1671030,SEBERANG ULU II,1671
1432,16.71.14,1671031,PLAJU,1671
1433,16.71.04,1671040,ILIR BARAT I,1671
1434,16.71.11,1671041,BUKIT KECIL,1671
1435,16.71.05,1671050,ILIR TIMUR I,1671
1436,16.71.09,1671051,KEMUNING,1671
1437,16.71.06,1671060,ILIR TIMUR II,1671
1438,16.71.10,1671061,KALIDONI,1671
1439,16.71.18,1671062,ILIR TIMUR TIGA,1671
1440,16.71.08,1671070,SAKO,1671
1441,16.71.16,1671071,SEMATANG BORANG,1671
1442,16.71.07,1671080,SUKARAMI,1671
1443,16.71.15,1671081,ALANG-ALANG LEBAR,1671
1444,16.74.04,1672010,RAMBANG KPK TENGAH,1674
1445,16.74.02,1672020,PRABUMULIH TIMUR,1674
1446,16.74.06,1672021,PRABUMULIH SELATAN,1674
1447,16.74.01,1672030,PRABUMULIH BARAT,1674
1448,16.74.05,1672031,PRABUMULIH UTARA,1674
1449,16.74.03,1672040,CAMBAI,1674
1450,16.72.04,1673010,DEMPO SELATAN,1672
1451,16.72.05,1673011,DEMPO TENGAH,1672
1452,16.72.03,1673020,DEMPO UTARA,1672
1453,16.72.02,1673030,PAGAR ALAM SELATAN,1672
1454,16.72.01,1673040,PAGAR ALAM UTARA,1672
1455,16.73.02,1674011,LUBUK LINGGAU BARAT I,1673
1456,16.73.06,1674012,LUBUK LINGGAU BARAT II,1673
1457,16.73.03,1674021,LUBUK LINGGAU SELATAN I,1673
1458,16.73.07,1674022,LUBUK LINGGAU SELATAN II,1673
1459,16.73.01,1674031,LUBUK LINGGAU TIMUR I,1673
1460,16.73.05,1674032,LUBUK LINGGAU TIMUR II,1673
1461,16.73.04,1674041,LUBUK LINGGAU UTARA I,1673
1462,16.73.08,1674042,LUBUK LINGGAU UTARA II,1673
1463,17.01.04,1701040,MANNA,1701
1464,17.01.05,1701041,KOTA MANNA,1701
1465,17.01.01,1701042,KEDURANG,1701
1466,17.01.10,1701043,BUNGA MAS,1701
1467,17.01.11,1701044,PASAR MANNA,1701
1468,17.01.07,1701045,KEDURANG ILIR,1701
1469,17.01.02,1701050,SEGINIM,1701
1470,17.01.08,1701051,AIR NIPIS,1701
1471,17.01.03,1701060,PINO,1701
1472,17.01.06,1701061,PINO RAYA,1701
1473,17.01.09,1701062,ULU MANNA,1701
1474,17.02.06,1702020,KOTA PADANG,1702
1475,17.02.23,1702021,SINDANG BELITI ILIR,1702
1476,17.02.07,1702030,PADANG ULAK TANDING,1702
1477,17.02.08,1702031,SINDANG KELINGI,1702
1478,17.02.20,1702032,BINDURIANG,1702
1479,17.02.21,1702033,SINDANG BELITI ULU,1702
1480,17.02.22,1702034,SINDANG DATARAN,1702
1481,17.02.09,1702040,CURUP,1702
1482,17.02.10,1702041,BERMANI ULU,1702
1483,17.02.11,1702042,SELUPU REJANG,1702
1484,17.02.18,1702043,CURUP SELATAN,1702
1485,17.02.19,1702044,CURUP TENGAH,1702
1486,17.02.24,1702045,BERMANI ULU RAYA,1702
1487,17.02.16,1702046,CURUP UTARA,1702
1488,17.02.17,1702047,CURUP TIMUR,1702
1489,17.03.01,1703010,ENGGANO,1703
1490,17.03.06,1703050,KERKAP,1703
1491,17.03.16,1703051,AIR NAPAL,1703
1492,17.03.15,1703052,AIR BESI,1703
1493,17.03.19,1703053,HULU PALIK,1703
1494,17.03.22,1703054,TANJUNG AGUNG PALIK,1703
1495,17.03.07,1703060,KOTA ARGA MAKMUR,1703
1496,17.03.21,1703061,ARMA JAYA,1703
1497,17.03.10,1703070,LAIS,1703
1498,17.03.11,1703071,BATIK NAU,1703
1499,17.03.08,1703072,GIRI MULYA,1703
1500,17.03.20,1703073,AIR PADANG,1703
1501,17.03.09,1703080,PADANG JAYA,1703
1502,17.03.12,1703090,KETAHUN,1703
1503,17.03.13,1703091,NAPAL PUTIH,1703
1504,17.03.23,1703092,ULOK KUPAI,1703
1505,17.03.24,1703093,PINANG RAYA,1703
1506,17.03.14,1703100,PUTRI HIJAU,1703
1507,17.03.25,1703101,MARGA SAKTI SEBELAT,1703
1508,17.04.07,1704010,NASAL,1704
1509,17.04.06,1704020,MAJE,1704
1510,17.04.05,1704030,KAUR SELATAN,1704
1511,17.04.12,1704031,TETAP,1704
1512,17.04.04,1704040,KAUR TENGAH,1704
1513,17.04.10,1704041,LUAS,1704
1514,17.04.11,1704042,MUARA SAHUNG,1704
1515,17.04.01,1704050,KINAL,1704
1516,17.04.08,1704051,SEMIDANG GUMAY,1704
1517,17.04.02,1704060,TANJUNG KEMUNING,1704
1518,17.04.09,1704061,KELAM TENGAH,1704
1519,17.04.03,1704070,KAUR UTARA,1704
1520,17.04.14,1704071,PADANG GUCI HILIR,1704
1521,17.04.13,1704072,LUNGKANG KULE,1704
1522,17.04.15,1704073,PADANG GUCI HULU,1704
1523,17.05.05,1705010,SEMIDANG ALAS MARAS,1705
1524,17.05.04,1705020,SEMIDANG ALAS,1705
1525,17.05.03,1705030,TALO,1705
1526,17.05.14,1705031,ILIR TALO,1705
1527,17.05.12,1705032,TALO KECIL,1705
1528,17.05.13,1705033,ULU TALO,1705
1529,17.05.02,1705040,SELUMA,1705
1530,17.05.11,1705041,SELUMA SELATAN,1705
1531,17.05.08,1705042,SELUMA BARAT,1705
1532,17.05.09,1705043,SELUMA TIMUR,1705
1533,17.05.10,1705044,SELUMA UTARA,1705
1534,17.05.01,1705050,SUKARAJA,1705
1535,17.05.06,1705051,AIR PERIUKAN,1705
1536,17.05.07,1705052,LUBUK SANDI,1705
1537,17.06.05,1706010,IPUH,1706
1538,17.06.07,1706011,AIR RAMI,1706
1539,17.06.06,1706012,MALIN DEMAN,1706
1540,17.06.04,1706020,PONDOK SUGUH,1706
1541,17.06.15,1706021,SUNGAI RUMBAI,1706
1542,17.06.08,1706022,TERAMANG JAYA,1706
1543,17.06.03,1706030,TERAS TERUNJAM,1706
1544,17.06.10,1706031,PENARIK,1706
1545,17.06.09,1706032,SELAGAN RAYA,1706
1546,17.06.02,1706040,KOTA MUKOMUKO,1706
1547,17.06.14,1706041,AIR DIKIT,1706
1548,17.06.11,1706042,XIV KOTO,1706
1549,17.06.01,1706050,LUBUK PINANG,1706
1550,17.06.13,1706051,AIR MAJUNTO,1706
1551,17.06.12,1706052,V KOTO,1706
1552,17.07.05,1707010,RIMBO PENGADANG,1707
1553,17.07.06,1707011,TOPOS,1707
1554,17.07.04,1707020,LEBONG SELATAN,1707
1555,17.07.07,1707021,BINGIN KUNING,1707
1556,17.07.03,1707030,LEBONG TENGAH,1707
1557,17.07.08,1707031,LEBONG SAKTI,1707
1558,17.07.02,1707040,LEBONG ATAS,1707
1559,17.07.09,1707042,PELABAI,1707
1560,17.07.01,1707050,LEBONG UTARA,1707
1561,17.07.10,1707051,AMEN,1707
1562,17.07.11,1707052,URAM JAYA,1707
1563,17.07.12,1707053,PINANG BELAPIS,1707
1564,17.08.08,1708010,MUARA KEMUMU,1708
1565,17.08.01,1708020,BERMANI ILIR,1708
1566,17.08.07,1708030,SEBERANG MUSI,1708
1567,17.08.03,1708040,TEBAT KARAI,1708
1568,17.08.04,1708050,KEPAHIANG,1708
1569,17.08.06,1708060,KEBAWETAN,1708
1570,17.08.02,1708070,UJAN MAS,1708
1571,17.08.05,1708080,MERIGI,1708
1572,17.09.02,1709010,TALANG EMPAT,1709
1573,17.09.01,1709020,KARANG TINGGI,1709
1574,17.09.06,1709030,TABA PENANJUNG,1709
1575,17.09.07,1709031,MERIGI KELINDANG,1709
1576,17.09.05,1709040,PAGAR JATI,1709
1577,17.09.08,1709041,MERIGI SAKTI,1709
1578,17.09.03,1709050,PONDOK KELAPA,1709
1579,17.09.09,1709051,PONDOK KUBANG,1709
1580,17.09.04,1709060,PEMATANG TIGA,1709
1581,17.09.10,1709061,BANG HAJI,1709
1582,17.71.01,1771010,SELEBAR,1771
1583,17.71.05,1771011,KAMPUNG MELAYU,1771
1584,17.71.02,1771020,GADING CEMPAKA,1771
1585,17.71.06,1771021,RATU AGUNG,1771
1586,17.71.07,1771022,RATU SAMBAN,1771
1587,17.71.09,1771023,SINGARAN PATI,1771
1588,17.71.03,1771030,TELUK SEGARA,1771
1589,17.71.08,1771031,SUNGAI SERUT,1771
1590,17.71.04,1771040,MUARA BANGKA HULU,1771
1591,18.04.04,1801040,BALIK BUKIT,1804
1592,18.04.11,1801041,SUKAU,1804
1593,18.04.22,1801042,LUMBOK SEMINUNG,1804
1594,18.04.06,1801050,BELALAU,1804
1595,18.04.08,1801051,SEKINCAU,1804
1596,18.04.09,1801052,SUOH,1804
1597,18.04.10,1801053,BATU BRAK,1804
1598,18.04.20,1801054,PAGAR DEWA,1804
1599,18.04.21,1801055,BATU KETULIS,1804
1600,18.04.23,1801056,BANDAR NEGERI SUOH,1804
1601,18.04.05,1801060,SUMBER JAYA,1804
1602,18.04.07,1801061,WAY TENONG,1804
1603,18.04.15,1801062,GEDUNG SURIAN,1804
1604,18.04.18,1801063,KEBUN TEBU,1804
1605,18.04.19,1801064,AIR HITAM,1804
1606,18.06.03,1802010,WONOSOBO,1806
1607,18.06.12,1802011,SEMAKA,1806
1608,18.06.25,1802012,BANDAR NEGERI SEMUONG,1806
1609,18.06.01,1802020,KOTA AGUNG,1806
1610,18.06.16,1802021,PEMATANG SAWA,1806
1611,18.06.19,1802022,KOTA AGUNG TIMUR,1806
1612,18.06.18,1802023,KOTA AGUNG BARAT,1806
1613,18.06.04,1802030,PULAU PANGGUNG,1806
1614,18.06.15,1802031,ULU BELU,1806
1615,18.06.26,1802032,AIR NANINGAN,1806
1616,18.06.02,1802040,TALANG PADANG,1806
1617,18.06.13,1802041,SUMBER REJO,1806
1618,18.06.20,1802042,GISTING,1806
1619,18.06.21,1802043,GUNUNG ALIP,1806
1620,18.06.11,1802050,PUGUNG,1806
1621,18.06.27,1802101,BULOK,1806
1622,18.06.09,1802110,CUKUH BALAK,1806
1623,18.06.17,1802111,KLUMBAYAN,1806
1624,18.06.24,1802112,LIMAU,1806
1625,18.06.28,1802113,KLUMBAYAN BARAT,1806
1626,18.01.04,1803060,NATAR,1801
1627,18.01.13,1803070,JATI AGUNG,1801
1628,18.01.05,1803080,TANJUNG BINTANG,1801
1629,18.01.22,1803081,TANJUNG SARI,1801
1630,18.01.08,1803090,KATIBUNG,1801
1631,18.01.18,1803091,MERBAU MATARAM,1801
1632,18.01.23,1803092,WAY SULAN,1801
1633,18.01.07,1803100,SIDOMULYO,1801
1634,18.01.17,1803101,CANDIPURO,1801
1635,18.01.24,1803102,WAY PANJI,1801
1636,18.01.06,1803110,KALIANDA,1801
1637,18.01.16,1803111,RAJA BASA,1801
1638,18.01.10,1803120,PALAS,1801
1639,18.01.15,1803121,SRAGI,1801
1640,18.01.09,1803130,PENENGAHAN,1801
1641,18.01.14,1803131,KETAPANG,1801
1642,18.01.21,1803132,BAKAUHENI,1801
1643,18.07.10,1804010,METRO KIBANG,1807
1644,18.07.06,1804020,BATANGHARI,1807
1645,18.07.05,1804030,SEKAMPUNG,1807
1646,18.07.11,1804040,MARGA TIGA,1807
1647,18.07.12,1804050,SEKAMPUNG UDIK,1807
1648,18.07.03,1804060,JABUNG,1807
1649,18.07.19,1804061,PASIR SAKTI,1807
1650,18.07.20,1804062,WAWAY KARYA,1807
1651,18.07.24,1804063,MARGA SEKAMPUNG,1807
1652,18.07.02,1804070,LABUHAN MARINGGAI,1807
1653,18.07.16,1804071,MATARAM BARU,1807
1654,18.07.15,1804072,BANDAR SRIBHAWONO,1807
1655,18.07.17,1804073,MELINTING,1807
1656,18.07.18,1804074,GUNUNG PELINDUNG,1807
1657,18.07.07,1804080,WAY JEPARA,1807
1658,18.07.22,1804081,BRAJA SELEBAH,1807
1659,18.07.21,1804082,LABUHAN RATU,1807
1660,18.07.01,1804090,SUKADANA,1807
1661,18.07.14,1804091,BUMI AGUNG,1807
1662,18.07.13,1804092,BATANGHARI NUBAN,1807
1663,18.07.04,1804100,PEKALONGAN,1807
1664,18.07.09,1804110,RAMAN UTARA,1807
1665,18.07.08,1804120,PURBOLINGGO,1807
1666,18.07.23,1804121,WAY BUNGUR,1807
1667,18.02.03,1805010,PADANG RATU,1802
1668,18.02.20,1805011,SELAGAI LINGGA,1802
1669,18.02.19,1805012,PUBIAN,1802
1670,18.02.21,1805013,ANAK TUHA,1802
1671,18.02.27,1805014,ANAK RATU AJI,1802
1672,18.02.01,1805020,KALIREJO,1802
1673,18.02.22,1805021,SENDANG AGUNG,1802
1674,18.02.02,1805030,BANGUN REJO,1802
1675,18.02.04,1805040,GUNUNG SUGIH,1802
1676,18.02.15,1805041,BEKRI,1802
1677,18.02.14,1805042,BUMI RATU NUBAN,1802
1678,18.02.05,1805050,TRIMURJO,1802
1679,18.02.06,1805060,PUNGGUR,1802
1680,18.02.23,1805061,KOTA GAJAH,1802
1681,18.02.08,1805070,SEPUTIH RAMAN,1802
1682,18.02.07,1805080,TERBANGGI BESAR,1802
1683,18.02.16,1805081,SEPUTIH AGUNG,1802
1684,18.02.17,1805082,WAY PANGUBUAN,1802
1685,18.02.13,1805090,TERUSAN NUNYAI,1802
1686,18.02.11,1805100,SEPUTIH MATARAM,1802
1687,18.02.18,1805101,BANDAR MATARAM,1802
1688,18.02.10,1805110,SEPUTIH BANYAK,1802
1689,18.02.25,1805111,WAY SEPUTIH,1802
1690,18.02.09,1805120,RUMBIA,1802
1691,18.02.24,1805121,BUMI NABUNG,1802
1692,18.02.28,1805122,PUTRA RUMBIA,1802
1693,18.02.12,1805130,SEPUTIH SURABAYA,1802
1694,18.02.26,1805131,BANDAR SURABAYA,1802
1695,18.03.01,1806010,BUKIT KEMUNING,1803
1696,18.03.12,1806011,ABUNG TINGGI,1803
1697,18.03.04,1806020,TANJUNG RAJA,1803
1698,18.03.06,1806030,ABUNG BARAT,1803
1699,18.03.11,1806031,ABUNG TENGAH,1803
1700,18.03.22,1806032,ABUNG KUNANG,1803
1701,18.03.19,1806033,ABUNG PEKURUN,1803
1702,18.03.02,1806040,KOTABUMI,1803
1703,18.03.09,1806041,KOTABUMI UTARA,1803
1704,18.03.10,1806042,KOTABUMI SELATAN,1803
1705,18.03.07,1806050,ABUNG SELATAN,1803
1706,18.03.13,1806051,ABUNG SEMULI,1803
1707,18.03.23,1806052,BLAMBANGAN PAGAR,1803
1708,18.03.05,1806060,ABUNG TIMUR,1803
1709,18.03.14,1806061,ABUNG SURAKARTA,1803
1710,18.03.03,1806070,SUNGKAI SELATAN,1803
1711,18.03.15,1806071,MUARA SUNGKAI,1803
1712,18.03.16,1806072,BUNGA MAYANG,1803
1713,18.03.21,1806073,SUNGKAI BARAT,1803
1714,18.03.20,1806074,SUNGKAI JAYA,1803
1715,18.03.08,1806080,SUNGKAI UTARA,1803
1716,18.03.17,1806081,HULU SUNGKAI,1803
1717,18.03.18,1806082,SUNGKAI TENGAH,1803
1718,18.08.03,1807010,BANJIT,1808
1719,18.08.04,1807020,BARADATU,1808
1720,18.08.10,1807021,GUNUNG LABUHAN,1808
1721,18.08.02,1807030,KASUI,1808
1722,18.08.09,1807031,REBANG TANGKAS,1808
1723,18.08.01,1807040,BLAMBANGAN UMPU,1808
1724,18.08.08,1807041,WAY TUBA,1808
1725,18.08.07,1807042,NEGERI AGUNG,1808
1726,18.08.05,1807050,BAHUGA,1808
1727,18.08.13,1807051,BUAY BAHUGA,1808
1728,18.08.14,1807052,BUMI AGUNG,1808
1729,18.08.06,1807060,PAKUAN RATU,1808
1730,18.08.11,1807061,NEGARA BATIN,1808
1731,18.08.12,1807062,NEGERI BESAR,1808
1732,18.05.08,1808030,BANJAR AGUNG,1805
1733,18.05.20,1808031,BANJAR MARGO,1805
1734,18.05.29,1808032,BANJAR BARU,1805
1735,18.05.06,1808040,GEDUNG AJI,1805
1736,18.05.23,1808041,PENAWAR AJI,1805
1737,18.05.26,1808042,MERAKSA AJI,1805
1738,18.05.02,1808050,MENGGALA,1805
1739,18.05.13,1808051,PENAWAR TAMA,1805
1740,18.05.12,1808052,RAWA JITU SELATAN,1805
1741,18.05.11,1808053,GEDUNG MENENG,1805
1742,18.05.18,1808054,RAWA JITU TIMUR,1805
1743,18.05.22,1808055,RAWA PITU,1805
1744,18.05.27,1808056,GEDUNG AJI BARU,1805
1745,18.05.25,1808057,DENTE TELADAS,1805
1746,18.05.30,1808058,MENGGALA TIMUR,1805
1747,18.09.06,1809010,PUNDUH PIDADA,1809
1748,18.09.08,1809011,MARGA PUNDUH,1809
1749,18.09.05,1809020,PADANG CERMIN,1809
1750,18.09.10,1809021,TELUK PANDAN,1809
1751,18.09.11,1809022,WAY RATAI,1809
1752,18.09.07,1809030,KEDONDONG,1809
1753,18.09.09,1809031,WAY KHILAU,1809
1754,18.09.04,1809040,WAY LIMA,1809
1755,18.09.01,1809050,GEDONG TATAAN,1809
1756,18.09.02,1809060,NEGERI KATON,1809
1757,18.09.03,1809070,TEGINENENG,1809
1758,18.10.04,1810010,PARDASUKA,1810
1759,18.10.03,1810020,AMBARAWA,1810
1760,18.10.05,1810030,PAGELARAN,1810
1761,18.10.09,1810031,PAGELARAN UTARA,1810
1762,18.10.01,1810040,PRINGSEWU,1810
1763,18.10.02,1810050,GADING REJO,1810
1764,18.10.08,1810060,SUKOHARJO,1810
1765,18.10.06,1810070,BANYUMAS,1810
1766,18.10.07,1810080,ADILUWIH,1810
1767,18.11.04,1811010,WAY SERDANG,1811
1768,18.11.05,1811020,SIMPANG PEMATANG,1811
1769,18.11.06,1811030,PANCA JAYA,1811
1770,18.11.07,1811040,TANJUNG RAYA,1811
1771,18.11.01,1811050,MESUJI,1811
1772,18.11.02,1811060,MESUJI TIMUR,1811
1773,18.11.03,1811070,RAWA JITU UTARA,1811
1774,18.12.03,1812010,TULANG BAWANG UDIK,1812
1775,18.12.02,1812020,TUMIJAJAR,1812
1776,18.12.01,1812030,TULANG BAWANG TENGAH,1812
1777,18.12.08,1812040,PAGAR DEWA,1812
1778,18.12.07,1812050,LAMBU KIBANG,1812
1779,18.12.04,1812060,GUNUNG TERANG,1812
1780,18.12.09,1812061,BATU PUTIH,1812
1781,18.12.05,1812070,GUNUNG AGUNG,1812
1782,18.12.06,1812080,WAY KENANGA,1812
1783,18.13.03,1813010,LEMONG,1813
1784,18.13.04,1813020,PESISIR UTARA,1813
1785,18.13.06,1813030,PULAUPISANG,1813
1786,18.13.05,1813040,KARYA PENGGAWA,1813
1787,18.13.07,1813050,WAY KRUI,1813
1788,18.13.01,1813060,PESISIR TENGAH,1813
1789,18.13.08,1813070,KRUI SELATAN,1813
1790,18.13.02,1813080,PESISIR SELATAN,1813
1791,18.13.09,1813090,NGAMBUR,1813
1792,18.13.10,1813100,NGARAS,1813
1793,18.13.11,1813100,BANGKUNAT,1813
1794,18.13.11,1813110,BANGKUNAT,1813
1795,18.71.08,1871010,TELUKBETUNG BARAT,1871
1796,18.71.19,1871011,TELUKBETUNG TIMUR,1871
1797,18.71.07,1871020,TELUKBETUNG SELATAN,1871
1798,18.71.20,1871021,BUMI WARAS,1871
1799,18.71.04,1871030,PANJANG,1871
1800,18.71.05,1871040,TANJUNGKARANG TIMUR,1871
1801,18.71.18,1871041,KEDAMAIAN,1871
1802,18.71.09,1871050,TELUKBETUNG UTARA,1871
1803,18.71.06,1871060,TANJUNGKARANG PUSAT,1871
1804,18.71.17,1871061,ENGGAL,1871
1805,18.71.03,1871070,TANJUNGKARANG BARAT,1871
1806,18.71.13,1871071,KEMILING,1871
1807,18.71.16,1871072,LANGKAPURA,1871
1808,18.71.01,1871080,KEDATON,1871
1809,18.71.10,1871081,RAJABASA,1871
1810,18.71.11,1871082,TANJUNG SENANG,1871
1811,18.71.14,1871083,LABUHAN RATU,1871
1812,18.71.02,1871090,SUKARAME,1871
1813,18.71.12,1871091,SUKABUMI,1871
1814,18.71.15,1871092,WAY HALIM,1871
1815,18.72.05,1872011,METRO SELATAN,1872
1816,18.72.03,1872012,METRO BARAT,1872
1817,18.72.04,1872021,METRO TIMUR,1872
1818,18.72.01,1872022,METRO PUSAT,1872
1819,18.72.02,1872023,METRO UTARA,1872
1820,19.01.04,1901070,MENDO BARAT,1901
1821,19.01.03,1901080,MERAWANG,1901
1822,19.01.08,1901081,PUDING BESAR,1901
1823,19.01.01,1901090,SUNGAILIAT,1901
1824,19.01.05,1901091,PEMALI,1901
1825,19.01.06,1901092,BAKAM,1901
1826,19.01.02,1901130,BELINYU,1901
1827,19.01.07,1901131,RIAU SILIP,1901
1828,19.02.02,1902010,MEMBALONG,1902
1829,19.02.01,1902060,TANJUNG PANDAN,1902
1830,19.02.05,1902061,BADAU,1902
1831,19.02.04,1902062,SIJUK,1902
1832,19.02.03,1902063,SELAT NASIK,1902
1833,19.05.04,1903010,KELAPA,1905
1834,19.05.05,1903020,TEMPILANG,1905
1835,19.05.01,1903030,MENTOK,1905
1836,19.05.02,1903040,SIMPANG TERITIP,1905
1837,19.05.03,1903050,JEBUS,1905
1838,19.05.06,1903051,PARITTIGA,1905
1839,19.04.01,1904010,KOBA,1904
1840,19.04.06,1904011,LUBUK BESAR,1904
1841,19.04.02,1904020,PANGKALAN BARU,1904
1842,19.04.05,1904021,NAMANG,1904
1843,19.04.03,1904030,SUNGAI SELAN,1904
1844,19.04.04,1904040,SIMPANG KATIS,1904
1845,19.03.05,1905010,PAYUNG,1903
1846,19.03.07,1905011,PULAUBESAR,1903
1847,19.03.04,1905020,SIMPANG RIMBA,1903
1848,19.03.01,1905030,TOBOALI,1903
1849,19.03.06,1905031,TUKAK SADAI,1903
1850,19.03.03,1905040,AIR GEGAS,1903
1851,19.03.02,1905050,LEPAR PONGOK,1903
1852,19.03.08,1905051,KEPULAUAN PONGOK,1903
1853,19.06.03,1906010,DENDANG,1906
1854,19.06.07,1906011,SIMPANG PESAK,1906
1855,19.06.02,1906020,GANTUNG,1906
1856,19.06.06,1906021,SIMPANG RENGGIANG,1906
1857,19.06.01,1906030,MANGGAR,1906
1858,19.06.05,1906031,DAMAR,1906
1859,19.06.04,1906040,KELAPA KAMPIT,1906
1860,19.71.04,1971010,RANGKUI,1971
1861,19.71.01,1971020,BUKITINTAN,1971
1862,19.71.07,1971021,GIRIMAYA,1971
1863,19.71.03,1971030,PANGKAL BALAM,1971
1864,19.71.06,1971031,GABEK,1971
1865,19.71.02,1971040,TAMAN SARI,1971
1866,19.71.05,1971041,GERUNGGANG,1971
1867,21.02.01,2101010,MORO,2102
1868,21.02.09,2101011,DURAI,2102
1869,21.02.02,2101020,KUNDUR,2102
1870,21.02.07,2101021,KUNDUR UTARA,2102
1871,21.02.08,2101022,KUNDUR BARAT,2102
1872,21.02.11,2101023,UNGAR,2102
1873,21.02.12,2101024,BELAT,2102
1874,21.02.03,2101030,KARIMUN,2102
1875,21.02.06,2101031,BURU,2102
1876,21.02.04,2101032,MERAL,2102
1877,21.02.05,2101033,TEBING,2102
1878,21.02.10,2101034,MERAL BARAT,2102
1879,21.01.08,2102040,TELUK BINTAN,2101
1880,21.01.07,2102050,BINTAN UTARA,2101
1881,21.01.10,2102051,TELOK SEBONG,2101
1882,21.01.15,2102052,SERI KUALA LOBAM,2101
1883,21.01.06,2102060,BINTAN TIMUR,2101
1884,21.01.04,2102061,GUNUNG KIJANG,2101
1885,21.01.13,2102062,MANTANG,2101
1886,21.01.14,2102063,BINTAN PESISIR,2101
1887,21.01.12,2102064,TOAPAYA,2101
1888,21.01.09,2102070,TAMBELAN,2101
1889,21.03.04,2103030,MIDAI,2103
1890,21.03.22,2103031,SUAK MIDAI,2103
1891,21.03.05,2103040,BUNGURAN BARAT,2103
1892,21.03.08,2103041,BUNGURAN UTARA,2103
1893,21.03.10,2103042,PULAU LAUT,2103
1894,21.03.11,2103043,PULAU TIGA,2103
1895,21.03.20,2103044,BUNGURAN BATUBI,2103
1896,21.03.21,2103045,PULAU TIGA BARAT,2103
1897,21.03.07,2103050,BUNGURAN TIMUR,2103
1898,21.03.15,2103051,BUNGURAN TIMUR LAUT,2103
1899,21.03.16,2103052,BUNGURAN TENGAH,2103
1900,21.03.18,2103053,BUNGURAN SELATAN,2103
1901,21.03.06,2103060,SERASAN,2103
1902,21.03.09,2103061,SUBI,2103
1903,21.03.19,2103062,SERASAN TIMUR,2103
1904,21.04.04,2104010,SINGKEP BARAT,2104
1905,21.04.10,2104011,KEPULAUAN POSEK,2104
1906,21.04.01,2104020,SINGKEP,2104
1907,21.04.09,2104021,SINGKEP SELATAN,2104
1908,21.04.06,2104022,SINGKEP PESISIR,2104
1909,21.04.02,2104030,LINGGA,2104
1910,21.04.08,2104031,SELAYAR,2104
1911,21.04.07,2104032,LINGGA TIMUR,2104
1912,21.04.05,2104040,LINGGA UTARA,2104
1913,21.04.03,2104050,SENAYANG,2104
1914,21.05.06,2105010,JEMAJA,2105
1915,21.05.05,2105020,JEMAJA TIMUR,2105
1916,21.05.04,2105030,SIANTAN SELATAN,2105
1917,21.05.01,2105040,SIANTAN,2105
1918,21.05.03,2105050,SIANTAN TIMUR,2105
1919,21.05.07,2105060,SIANTAN TENGAH,2105
1920,21.05.02,2105070,PALMATAK,2105
1921,21.71.01,2171010,BELAKANG PADANG,2171
1922,21.71.05,2171020,BULANG,2171
1923,21.71.08,2171030,GALANG,2171
1924,21.71.07,2171040,SEI BEDUK,2171
1925,21.71.11,2171041,SAGULUNG,2171
1926,21.71.04,2171050,NONGSA,2171
1927,21.71.10,2171051,BATAM KOTA,2171
1928,21.71.03,2171060,SEKUPANG,2171
1929,21.71.12,2171061,BATU AJI,2171
1930,21.71.06,2171070,LUBUK BAJA,2171
1931,21.71.02,2171080,BATU AMPAR,2171
1932,21.71.09,2171081,BENGKONG,2171
1933,21.72.04,2172010,BUKIT BESTARI,2172
1934,21.72.02,2172020,TANJUNG PINANG TIMUR,2172
1935,21.72.03,2172030,TANJUNG PINANG KOTA,2172
1936,21.72.01,2172040,TANJUNG PINANG BARAT,2172
1937,31.01.02,3101010,KEPULAUAN SERIBU SELATAN.,3101
1938,31.01.01,3101020,KEPULAUAN SERIBU UTARA,3101
1939,31.74.09,3171010,JAGAKARSA,3174
1940,31.74.04,3171020,PASAR MINGGU,3174
1941,31.74.06,3171030,CILANDAK,3174
1942,31.74.10,3171040,PESANGGRAHAN,3174
1943,31.74.05,3171050,KEBAYORAN LAMA,3174
1944,31.74.07,3171060,KEBAYORAN BARU,3174
1945,31.74.03,3171070,MAMPANG PRAPATAN,3174
1946,31.74.08,3171080,PANCORAN,3174
1947,31.74.01,3171090,TEBET,3174
1948,31.74.02,3171100,SETIABUDI,3174
1949,31.75.05,3172010,PASAR REBO,3175
1950,31.75.09,3172020,CIRACAS,3175
1951,31.75.10,3172030,CIPAYUNG,3175
1952,31.75.08,3172040,MAKASAR,3175
1953,31.75.04,3172050,KRAMATJATI,3175
1954,31.75.03,3172060,JATINEGARA,3175
1955,31.75.07,3172070,DUREN SAWIT,3175
1956,31.75.06,3172080,CAKUNG,3175
1957,31.75.02,3172090,PULOGADUNG,3175
1958,31.75.01,3172100,MATRAMAN,3175
1959,31.71.07,3173010,TANAH ABANG,3171
1960,31.71.06,3173020,MENTENG,3171
1961,31.71.04,3173030,SENEN,3171
1962,31.71.08,3173040,JOHAR BARU,3171
1963,31.71.05,3173050,CEMPAKA PUTIH,3171
1964,31.71.03,3173060,KEMAYORAN,3171
1965,31.71.02,3173070,SAWAH BESAR,3171
1966,31.71.01,3173080,GAMBIR,3171
1967,31.73.08,3174010,KEMBANGAN,3173
